Time 	 AccX 	 AccY 	 AccZ 	 GyroX 	 GyroY 	 GyroZ
75.795	3.75	4.42	-8.43	-0.36	0.07	0.05
75.823	3.74	5.52	-8.22	-0.12	0.05	0.14
75.849	3.58	5.61	-8.20	-0.01	-0.06	0.08
75.879	3.93	4.56	-8.63	0.20	-0.09	-0.10
75.907	4.02	4.83	-8.48	0.12	-0.11	0.04
75.934	3.82	4.63	-8.09	0.34	-0.29	-0.11
75.961	3.53	3.86	-8.14	0.23	-0.29	0.02
75.988	3.30	3.86	-8.10	0.04	-0.11	-0.07
76.015	3.10	3.81	-7.89	0.02	-0.21	-0.02
76.043	2.98	4.02	-7.89	0.12	-0.12	0.03
76.069	3.25	4.07	-7.97	0.01	0.01	-0.06
76.097	3.31	4.21	-7.97	0.12	0.07	-0.02
76.124	3.25	4.19	-8.04	0.23	0.05	-0.15
76.151	3.24	3.12	-8.45	0.17	0.02	-0.09
76.178	3.11	3.35	-8.48	-0.03	0.12	-0.12
76.211	2.83	4.70	-8.39	0.18	0.18	0.00
76.241	3.00	4.31	-8.43	0.21	0.18	0.10
76.268	3.60	3.34	-8.76	0.19	0.16	0.20
76.295	3.85	4.21	-8.83	-0.06	0.28	0.09
76.322	3.91	4.74	-8.91	0.14	0.25	0.02
76.349	3.97	3.96	-8.94	0.26	0.20	-0.11
76.377	3.91	3.25	-8.92	0.16	0.10	-0.12
76.403	3.79	3.27	-9.04	-0.06	0.23	-0.16
76.431	3.79	3.71	-8.81	-0.11	0.06	-0.02
76.459	3.56	3.69	-8.46	0.00	-0.13	0.05
76.485	3.61	3.45	-8.21	-0.02	-0.08	-0.07
76.513	3.83	3.15	-8.37	-0.07	-0.14	0.01
76.539	3.35	3.59	-8.30	-0.16	-0.03	0.07
76.567	3.03	4.41	-8.02	-0.07	0.01	0.14
76.597	3.18	4.11	-7.90	-0.05	-0.01	0.13
76.624	3.74	3.93	-8.07	0.02	0.01	0.11
76.651	3.74	3.81	-8.11	0.01	-0.11	0.01
76.679	3.59	3.70	-8.27	-0.08	-0.01	0.06
76.705	3.47	3.57	-8.30	-0.13	-0.07	0.03
76.733	3.38	3.63	-8.38	0.03	-0.23	-0.03
76.760	3.55	3.77	-8.50	-0.03	-0.12	0.16
76.787	3.54	3.74	-8.48	-0.07	-0.06	0.13
76.814	3.33	4.14	-8.43	0.01	-0.13	0.07
76.841	3.10	4.15	-8.66	0.10	-0.27	0.10
76.868	3.18	3.74	-8.48	0.09	-0.04	0.25
76.896	3.30	3.74	-8.69	-0.04	-0.05	0.16
76.922	3.28	3.97	-8.50	0.05	0.02	0.11
76.952	3.19	3.68	-8.47	0.13	-0.20	0.13
76.980	3.32	3.28	-8.68	0.00	0.01	0.27
77.006	3.47	3.40	-8.62	0.07	0.11	-0.16
77.034	3.45	3.86	-8.53	-0.04	-0.01	0.06
77.061	3.48	3.91	-8.60	0.04	-0.03	0.03
77.088	3.35	3.79	-8.72	-0.05	-0.03	-0.01
77.115	3.25	3.68	-8.69	-0.15	0.00	0.04
77.143	3.34	3.79	-8.66	0.19	-0.09	0.03
77.169	3.31	3.76	-8.53	0.02	-0.04	-0.06
77.197	3.29	3.57	-8.48	0.01	-0.05	0.00
77.223	3.33	3.53	-8.48	0.00	-0.06	0.02
77.251	3.21	3.61	-8.44	0.02	-0.12	0.01
77.278	3.22	3.57	-8.47	-0.05	-0.07	0.04
77.308	3.04	3.97	-8.45	0.10	-0.07	-0.05
77.355	3.23	3.68	-8.65	0.07	-0.07	0.00
77.381	3.35	3.42	-8.55	0.04	-0.03	0.00
77.409	3.24	3.32	-8.55	-0.12	0.06	0.03
77.435	3.10	3.33	-8.46	-0.10	-0.06	0.03
77.463	3.12	3.45	-8.58	-0.12	0.13	0.03
77.490	3.06	3.78	-8.55	-0.06	-0.10	0.04
77.517	2.92	3.91	-8.48	-0.06	0.09	0.01
77.544	2.97	3.94	-8.58	0.06	-0.04	0.19
77.572	3.31	3.99	-8.56	0.19	0.01	0.09
77.598	3.27	3.78	-8.57	0.13	-0.06	-0.03
77.626	3.28	3.59	-8.70	0.13	0.11	-0.06
77.652	3.33	3.45	-8.67	0.04	0.01	-0.07
77.683	3.17	3.46	-8.63	0.04	0.02	-0.09
77.710	3.26	3.71	-8.68	0.11	0.01	-0.04
77.737	3.18	3.58	-8.73	0.10	-0.09	-0.00
77.764	3.20	3.43	-8.60	0.13	0.00	0.06
77.792	2.90	3.68	-8.58	0.03	-0.10	0.01
77.818	3.06	3.81	-8.49	0.10	-0.06	-0.02
77.846	3.22	3.63	-8.37	0.05	-0.05	-0.01
77.873	3.22	3.68	-8.51	0.20	-0.09	-0.09
77.900	3.00	3.51	-8.53	0.16	-0.06	-0.05
77.927	3.21	3.35	-8.73	0.20	0.02	-0.06
77.955	3.40	3.00	-8.76	0.14	-0.04	0.01
77.981	3.57	2.48	-8.80	0.14	-0.10	-0.04
78.009	3.25	3.56	-8.59	0.03	-0.10	0.13
78.039	3.17	3.42	-8.70	0.03	-0.09	-0.03
78.065	3.23	3.46	-8.83	-0.01	0.04	-0.07
78.093	3.16	3.61	-8.81	0.06	0.09	0.03
78.119	3.25	3.62	-8.69	0.21	-0.10	-0.09
78.147	3.13	3.25	-8.75	0.01	0.13	-0.10
78.174	3.14	3.28	-8.65	0.07	-0.13	-0.07
78.201	3.05	3.61	-8.68	0.01	0.04	0.04
78.228	3.02	2.82	-8.73	-0.06	0.15	0.07
78.256	3.15	2.94	-8.84	0.01	0.04	-0.05
78.282	3.35	3.42	-8.84	-0.00	0.20	-0.17
78.310	3.32	3.48	-8.74	-0.03	0.01	0.01
78.337	3.16	3.49	-8.61	-0.14	0.07	0.04
78.364	3.00	3.51	-8.52	-0.06	0.02	-0.04
78.400	3.23	3.66	-8.63	-0.02	0.11	-0.04
78.428	3.14	3.84	-8.71	0.02	-0.03	0.10
78.454	3.19	2.71	-8.83	0.06	-0.00	-0.18
78.482	3.08	3.20	-8.89	-0.01	-0.09	0.03
78.509	3.16	3.23	-8.73	0.04	0.09	-0.09
78.536	3.05	3.14	-8.69	-0.00	0.05	0.04
78.563	3.06	3.17	-8.65	-0.09	0.17	0.05
78.589	3.08	3.15	-8.63	0.00	0.16	0.11
78.617	3.19	3.46	-8.66	0.10	0.14	-0.04
78.644	3.22	3.40	-8.69	0.07	0.10	0.01
78.671	3.44	3.17	-8.66	0.02	0.04	0.06
78.698	3.52	3.20	-8.70	0.07	0.09	0.03
78.726	3.44	3.30	-8.75	0.00	0.00	-0.03
78.755	3.44	3.13	-8.89	0.05	0.01	0.07
78.782	3.57	3.07	-8.83	0.10	0.03	-0.07
78.810	3.52	3.12	-8.71	-0.11	-0.02	-0.09
78.837	3.43	3.33	-8.71	0.09	0.02	0.04
78.864	3.28	3.02	-8.83	-0.07	-0.11	-0.05
78.892	3.23	3.33	-8.77	-0.01	-0.07	-0.07
78.918	3.21	3.66	-8.71	-0.03	-0.18	-0.22
78.946	3.16	3.01	-8.61	-0.04	-0.07	-0.09
78.972	3.01	2.61	-8.63	-0.07	-0.05	-0.20
79.000	3.01	2.54	-8.63	-0.14	-0.00	-0.17
79.027	3.19	3.02	-8.61	-0.30	0.05	-0.09
79.054	3.13	3.43	-8.62	-0.30	0.07	-0.11
79.082	3.16	3.87	-8.40	-0.20	0.06	0.07
79.112	3.10	4.00	-8.43	-0.06	0.10	-0.03
79.138	3.14	4.11	-8.39	-0.13	0.13	-0.05
79.166	3.12	3.94	-8.58	0.01	0.13	-0.03
79.193	3.09	3.84	-8.54	-0.03	0.07	0.17
79.220	3.05	3.52	-8.63	0.17	0.20	0.01
79.247	3.10	3.34	-8.60	0.17	0.20	0.16
79.275	3.30	3.35	-8.65	0.09	0.18	0.17
79.301	3.55	3.25	-8.78	0.01	0.17	0.15
79.329	3.58	3.17	-8.73	0.09	0.05	0.10
79.355	3.65	3.38	-8.73	0.07	-0.00	0.12
79.383	3.73	3.63	-8.71	-0.07	0.11	0.08
79.410	3.63	3.55	-8.90	0.05	0.07	0.04
79.437	3.65	3.23	-8.81	-0.15	0.02	-0.12
